state,municipality,county,population,latitude,longitude
MS,Corinth city,Alcorn County,14259,34.948353,-88.513618
MS,Courtland town,Panola County,468,34.24108,-89.943282
MS,Crawford town,Lowndes County,412,33.30232,-88.625268
MS,Crenshaw town,Panola County,613,34.504661,-90.194637
MS,Crosby town,Wilkinson County,229,31.274362,-91.061513
MS,Crowder town,Quitman County,536,34.172909,-90.137688
MS,Cruger town,Holmes County,246,33.322998,-90.235522
MS,Crystal Springs city,Copiah County,4681,31.98995,-90.355332
MS,D'Iberville city,Harrison County,13286,30.443519,-88.895358
MS,D'Lo town,Simpson County,366,31.986952,-89.901131
MS,De Kalb town,Kemper County,837,32.773104,-88.656096
MS,Decatur town,Newton County,1920,32.433965,-89.111233
MS,Derma town,Calhoun County,917,33.858875,-89.28776
MS,Diamondhead city,Hancock County,9236,30.382065,-89.35022
MS,Doddsville town,Sunflower County,67,33.659864,-90.521439
MS,Drew city,Sunflower County,1704,33.810092,-90.530384
MS,Duck Hill town,Montgomery County,1181,33.631649,-89.715396
MS,Dumas town,Tippah County,455,34.638016,-88.843092
MS,Duncan town,Bolivar County,271,34.04181,-90.745896
MS,Durant city,Holmes County,2017,33.081948,-89.857335
MS,Ecru town,Pontotoc County,1080,34.347992,-89.025632
MS,Eden village,Yazoo County,138,32.98371,-90.323957
MS,Edwards town,Hinds County,937,32.332612,-90.60556
MS,Ellisville city,Jones County,4544,31.597277,-89.210269
